,2020/3/2,2020/3/3,2020/3/4,2020/3/5,2020/3/6,2020/3/7,2020/3/8,2020/3/9,2020/3/10,2020/3/11,2020/3/12,2020/3/13,2020/3/14,2020/3/15,2020/3/16,2020/3/17,2020/3/18,2020/3/19,2020/3/20,2020/3/21,2020/3/22,2020/3/23,2020/3/24,2020/3/25,2020/3/26,2020/3/27,2020/3/28,2020/3/29,2020/3/30,2020/3/31,2020/4/1,2020/4/2,2020/4/3,2020/4/4,2020/4/5,2020/4/6,2020/4/7,2020/4/8,2020/4/9,2020/4/10,2020/4/11,2020/4/12,2020/4/13,2020/4/14,2020/4/15,2020/4/16,2020/4/17,2020/4/18,2020/4/19,2020/4/20,2020/4/21,2020/4/22,2020/4/23,2020/4/24,2020/4/25,2020/4/26,2020/4/27,2020/4/28,2020/4/29,2020/4/30,2020/5/1,2020/5/2,2020/5/3,2020/5/4,2020/5/5,2020/5/6,2020/5/7,2020/5/8,2020/5/9,2020/5/10,2020/5/11,2020/5/12,2020/5/13,2020/5/14,2020/5/15,2020/5/16,2020/5/17,2020/5/18,2020/5/19,2020/5/20,2020/5/21,2020/5/22,2020/5/23,2020/5/24,2020/5/25,2020/5/26,2020/5/27,2020/5/28,2020/5/29,2020/5/30,2020/5/31,2020/6/1,2020/6/2,2020/6/3,2020/6/4,2020/6/5,2020/6/6,2020/6/7,2020/6/8,2020/6/9,2020/6/10,2020/6/11,2020/6/12,2020/6/13,2020/6/14,2020/6/15,2020/6/16,2020/6/17,2020/6/18,2020/6/19,2020/6/20,2020/6/21,2020/6/22,2020/6/23,2020/6/24,2020/6/25,2020/6/26,2020/6/27,2020/6/28,2020/6/29,2020/6/30,2020/7/1,2020/7/2,2020/7/3,2020/7/4,2020/7/5,2020/7/6,2020/7/7,2020/7/8,2020/7/9,2020/7/10,2020/7/11,2020/7/12,2020/7/13,2020/7/14,2020/7/15,2020/7/16,2020/7/17,2020/7/18,2020/7/19,2020/7/20,2020/7/21,2020/7/22,2020/7/23,2020/7/24,2020/7/25,2020/7/26,2020/7/27,2020/7/28,2020/7/29,2020/7/30,2020/7/31,2020/8/1,2020/8/2,2020/8/3,2020/8/4,2020/8/5,2020/8/6,2020/8/7,2020/8/8,2020/8/9,2020/8/10,2020/8/11,2020/8/12,2020/8/13,2020/8/14,2020/8/15,2020/8/16,2020/8/17,2020/8/18,2020/8/19,2020/8/20,2020/8/21,2020/8/22,2020/8/23,2020/8/24,2020/8/25,2020/8/26,2020/8/27,2020/8/28,2020/8/29,2020/8/30,2020/8/31,2020/9/1,2020/9/2,2020/9/3,2020/9/4,2020/9/5,2020/9/6,2020/9/7,2020/9/8,2020/9/9,2020/9/10,2020/9/11,2020/9/12,2020/9/13,2020/9/14,2020/9/15,2020/9/16,2020/9/17,2020/9/18,2020/9/19,2020/9/20,2020/9/21,2020/9/22,2020/9/23,2020/9/24,2020/9/25,2020/9/26,2020/9/27,2020/9/28,2020/9/29,2020/9/30,2020/10/1,2020/10/2,2020/10/3,2020/10/4,2020/10/5,2020/10/6,2020/10/7,2020/10/8,2020/10/9,2020/10/10,2020/10/11,2020/10/12,2020/10/13,2020/10/14,2020/10/15,2020/10/16,2020/10/17,2020/10/18,2020/10/19,2020/10/20,2020/10/21,2020/10/22,2020/10/23,2020/10/24,2020/10/25,2020/10/26,2020/10/27,2020/10/28,2020/10/29,2020/10/30,2020/10/31,2020/11/1,2020/11/2,2020/11/3,2020/11/4,2020/11/5,2020/11/6,2020/11/7,2020/11/8,2020/11/9,2020/11/10,2020/11/11,2020/11/12,2020/11/13,2020/11/14,2020/11/15,2020/11/16,2020/11/17,2020/11/18,2020/11/19,2020/11/20,2020/11/21,2020/11/22,2020/11/23,2020/11/24,2020/11/25,2020/11/26,2020/11/27,2020/11/28,2020/11/29,2020/11/30,2020/12/1,2020/12/2,2020/12/3,2020/12/4,2020/12/5,2020/12/6,2020/12/7,2020/12/8,2020/12/9,2020/12/10,2020/12/11,2020/12/12,2020/12/13,2020/12/14,2020/12/15,2020/12/16,2020/12/17,2020/12/18,2020/12/19,2020/12/20,2020/12/21,2020/12/22,2020/12/23,2020/12/24,2020/12/25,2020/12/26,2020/12/27,2020/12/28,2020/12/29,2020/12/30,2020/12/31,2021/1/1,2021/1/2,2021/1/3,2021/1/4,2021/1/5,2021/1/6,2021/1/7,2021/1/8,2021/1/9,2021/1/10,2021/1/11,2021/1/12,2021/1/13,2021/1/14,2021/1/15,2021/1/16,2021/1/17,2021/1/18,2021/1/19,2021/1/20,2021/1/21,2021/1/22,2021/1/23,2021/1/24,2021/1/25,2021/1/26,2021/1/27,2021/1/28,2021/1/29,2021/1/30,2021/1/31,2021/2/1,2021/2/2,2021/2/3,2021/2/4,2021/2/5,2021/2/6,2021/2/7,2021/2/8,2021/2/9,2021/2/10,2021/2/11,2021/2/12,2021/2/13,2021/2/14,2021/2/15,2021/2/16,2021/2/17,2021/2/18,2021/2/19,2021/2/20,2021/2/21,2021/2/22,2021/2/23,2021/2/24,2021/2/25,2021/2/26,2021/2/27,2021/2/28,2021/3/1
11103,0,0,0,0,0,0,0,0,0,0,1,2,2,4,7,8,10,13,14,9,9,12,15,17,17,18,12,12,21,19,19,20,20,13,16,22,21,19,17,16,13,10,9,8,8,12,10,10,9,13,10,12,10,14,11,3,7,7,6,5,7,10,2,6,1,5,1,2,6,3,4,5,3,7,10,4,2,6,0,5,4,5,0,4,2,4,5,11,3,3,3,0,0,5,3,0,5,0,1,0,1,2,1,0,1,2,1,1,3,1,0,0,2,1,1,0,2,0,1,1,2,1,1,0,2,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,1,2,3,1,0,2,1,1,4,1,0,2,1,1,1,2,0,1,0,0,2,1,5,1,3,1,1,4,0,2,2,2,1,0,4,0,1,1,0,1,1,0,2,0,0,3,1,1,1,1,0,9,3,2,4,3,5,1,2,3,0,1,1,0,2,1,1,1,1,3,1,1,2,2,3,1,5,2,1,0,3,4,3,3,0,1,0,2,3,2,1,4,2,5,1,3,2,3,0,3,4,3,3,0,5,1,1,1,4,3,8,0,5,6,7,7,4,7,7,2,13,4,2,12,7,10,5,11,5,4,2,3,4,9,5,4,13,9,8,6,5,14,7,12,14,10,10,16,11,3,17,18,14,8,10,7,8,12,12,19,19,5,14,10,17,20,24,15,11,14,20,17,24,10,17,14,16,14,22,24,11,18,17,21,32,4,27,15,15,15,8,14,11,14,19,24,0,10,17,11,18,18,13,14,17,17,16,17,12,16,17,12,3,27,7,10,5,7,14,4,10,9,12,4,15
11104,0,0,0,0,0,0,0,0,0,0,1,2,2,3,6,7,8,10,11,7,7,10,13,14,14,14,10,10,17,15,15,16,16,11,8,18,17,16,14,13,10,8,7,8,6,9,13,5,4,11,9,10,8,13,11,3,6,6,4,7,4,8,2,6,1,9,7,1,3,5,4,2,0,0,3,6,3,4,1,0,6,5,3,1,6,6,3,3,1,1,0,1,0,2,0,0,1,1,2,0,1,1,1,0,0,0,2,3,1,0,0,3,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,1,2,5,1,2,0,3,0,0,1,0,0,4,1,0,1,0,0,1,0,2,1,3,0,2,1,2,1,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,0,1,1,0,2,2,1,1,0,2,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,1,1,2,2,0,1,0,0,1,1,1,1,2,8,0,3,0,2,5,6,0,5,1,3,11,5,5,3,1,3,5,12,5,8,1,1,3,3,2,4,5,6,8,10,6,7,11,10,9,0,7,5,4,5,3,3,9,10,7,5,16,9,5,5,12,10,12,10,14,10,8,11,7,8,7,17,13,0,12,9,12,7,4,12,13,12,7,8,18,6,6,10,11,7,7,9,9,14,21,11,3,5,17,16,10,5,8,6,3,5,12,16,19,17,17,16,11,11,12,7,4,6,20,10,10,5,5,8,7,7,10,11,3,11
11105,0,0,0,0,0,0,0,0,0,0,1,2,2,3,6,7,8,10,11,7,7,10,13,14,14,14,10,10,17,15,15,16,16,11,9,18,17,16,14,13,11,8,8,13,9,11,3,9,12,11,9,10,8,15,10,3,4,6,2,3,1,6,3,4,2,2,3,5,4,5,1,1,1,0,5,1,2,3,3,5,1,2,0,1,0,1,1,0,3,0,3,0,0,4,0,0,1,0,1,0,2,0,2,0,0,1,2,4,0,0,1,1,0,0,0,1,0,1,2,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,1,0,2,0,3,0,1,1,0,2,4,3,0,0,2,1,2,0,1,0,0,1,3,0,1,1,1,1,0,1,0,1,0,1,2,1,0,3,0,0,1,4,0,0,2,0,1,1,0,0,1,4,0,1,3,3,0,8,1,3,3,3,3,2,1,0,2,0,0,0,0,0,0,2,1,0,0,1,3,2,2,1,2,1,1,0,5,1,4,0,3,5,0,4,0,6,1,4,2,2,0,1,1,4,0,2,2,2,2,2,0,0,6,3,6,7,10,8,8,7,12,5,5,7,11,8,7,8,7,6,6,5,17,6,7,18,4,8,6,5,12,11,3,5,8,16,17,19,8,11,13,10,9,7,11,10,5,20,10,7,13,9,15,14,13,17,12,12,12,11,6,25,13,9,11,14,12,16,21,20,18,12,29,12,12,19,16,16,11,14,48,12,22,16,22,11,9,13,13,8,22,17,7,8,5,16,3,13,15,5,13,13,12,4,9,18,5,10,5,34,5,15,5,4,16,8,9,14,16,7,12
11106,0,0,0,0,0,0,0,0,0,0,1,2,2,3,7,8,10,12,13,9,8,12,15,16,16,17,11,12,20,18,18,19,18,12,12,21,20,18,16,15,12,9,8,10,6,15,12,13,11,12,10,11,9,17,10,3,8,11,5,13,4,9,6,2,8,6,3,3,7,0,8,3,1,2,4,4,3,2,2,6,2,3,2,2,0,2,3,4,1,2,1,1,0,4,1,1,3,0,0,1,1,2,1,3,0,0,1,2,3,2,1,1,0,2,0,2,2,1,4,1,2,1,3,1,0,0,1,3,3,5,0,1,4,0,0,5,0,2,0,9,1,8,3,0,0,3,6,1,3,4,3,1,0,0,2,3,3,0,1,0,3,5,2,3,2,1,2,2,1,1,2,0,1,0,4,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,2,4,0,1,1,1,1,1,2,3,1,0,5,2,1,2,2,0,0,1,2,0,2,1,0,0,5,3,4,2,2,2,5,1,4,0,6,0,2,3,1,1,1,2,2,1,0,1,2,2,2,2,3,6,2,5,0,4,4,6,3,2,8,3,0,4,8,8,3,7,5,1,4,6,5,6,10,3,12,13,11,6,9,8,9,15,13,15,11,0,14,11,10,12,9,9,16,16,10,8,19,1,17,8,10,11,13,15,18,9,5,4,18,14,22,25,11,10,11,21,19,24,14,28,20,15,20,9,21,18,24,11,18,17,15,16,20,17,20,20,9,15,21,20,20,19,10,7,5,16,12,19,18,15,15,14,15,20,10,14,13,11,29,26,13,6,15,8,8,19,12,10,13,13
11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,1,1,3,0,1,1,0,0,1,0,1,4,4,1,1,0,0,1,2,1,2,2,2,2,2,1,2,5,1,5,5,0,0,2,3,1,2,4,1,0,0,2,2,1,0,0,3,1,2,3,4,2,1,5,4,4,4,3,4,1,5,3,5,5,4,6,0,4,4,5,0,1,0,2,1,0,2,0,3,3,1,0,0,0,3,3,1,3,3,0,5,3,1,1,1,3,0,5,0,1,2,4
11201,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,6,8,10,10,7,7,9,12,13,13,13,9,9,16,14,14,15,15,10,10,16,16,14,13,12,10,7,7,7,15,16,4,16,9,10,10,9,7,12,8,3,6,8,3,8,7,2,4,6,5,2,10,1,5,34,5,8,5,10,8,7,0,2,1,0,5,0,6,2,4,5,5,3,3,1,3,7,2,1,1,1,5,2,1,0,3,4,3,2,2,1,3,2,1,1,2,4,2,2,1,2,1,4,2,2,4,1,2,2,4,0,2,1,2,2,2,1,0,1,1,5,2,2,2,2,0,2,1,1,1,2,1,1,2,0,4,1,3,0,1,0,0,2,1,3,0,0,0,0,3,0,5,0,1,1,1,0,1,2,3,2,0,1,3,3,1,4,3,0,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,1,1,6,0,1,4,0,1,0,1,0,0,1,1,0,0,3,1,4,1,1,0,5,0,2,3,4,2,3,3,4,2,0,2,3,3,2,2,1,3,4,4,3,3,1,1,2,6,3,5,8,9,1,1,8,3,3,4,5,9,5,10,5,10,2,9,9,6,10,11,13,15,2,6,7,7,9,15,12,7,13,0,8,7,15,18,13,13,7,16,6,8,14,9,7,12,8,14,17,15,10,11,8,14,15,13,17,11,19,12,17,17,13,14,12,24,16,16,21,13,19,23,24,18,18,12,8,18,23,30,15,11,12,23,17,34,19,19,15,8,10,9,8,7,18,15,15,14,8,13,5,10,15,8,19,20,10,7,9,11,16,15,14,17,11,10
11203,0,0,0,0,0,0,0,0,0,2,4,6,6,10,21,24,29,37,40,26,26,35,45,48,50,51,34,35,61,54,54,57,56,38,54,63,60,55,50,45,37,29,33,51,63,47,61,42,31,38,36,34,28,57,39,10,26,21,15,23,24,27,23,19,13,12,20,6,27,20,9,12,5,10,16,13,8,4,8,0,10,5,5,8,7,10,6,8,16,8,2,5,5,4,12,12,8,5,4,3,7,3,4,4,2,6,2,6,2,5,2,10,6,0,2,3,1,5,7,3,0,3,5,4,2,2,3,0,0,2,4,0,2,1,2,0,8,3,2,2,1,3,0,2,2,1,0,3,1,1,2,6,1,3,1,1,2,3,9,0,1,2,6,0,0,0,1,0,1,0,1,1,2,2,0,0,0,2,2,1,4,4,3,2,2,2,1,3,1,1,0,4,1,2,5,4,6,0,4,2,3,3,0,1,1,3,2,0,4,2,1,0,3,1,4,9,3,0,0,5,4,1,3,0,2,0,3,4,4,5,6,7,2,7,3,3,3,3,2,5,5,4,5,3,5,4,0,6,13,7,4,4,1,2,7,2,7,6,4,3,8,9,10,9,5,9,5,9,7,13,8,17,0,9,13,7,12,12,13,14,0,15,19,7,8,6,6,16,24,17,10,36,23,18,23,16,18,33,20,20,21,17,31,20,30,29,31,21,18,28,23,40,32,26,22,29,38,27,24,38,38,26,27,35,22,22,36,32,32,29,31,34,35,26,31,36,28,27,15,16,21,29,24,22,22,22,20,21,29,21,27,27,21,25,24,22,18,16,11,11,19,15,31,23,24
11204,0,0,0,0,0,0,0,0,0,2,3,6,6,10,20,23,28,35,38,25,24,34,42,46,47,48,33,34,58,51,51,54,53,36,43,60,57,52,48,42,35,27,24,29,22,55,37,18,30,36,20,32,27,52,23,9,18,29,4,13,13,24,24,9,14,17,18,13,14,15,16,6,17,20,24,15,12,6,13,9,15,23,12,5,6,15,1,7,8,5,5,1,3,4,4,6,3,3,5,1,3,1,1,2,0,4,2,5,2,4,0,4,0,3,0,0,3,2,0,3,2,2,3,4,3,2,3,0,2,6,4,0,3,5,2,6,1,4,1,3,1,3,0,3,1,4,0,0,2,2,2,4,3,1,0,5,1,4,8,1,4,4,1,2,7,5,10,10,0,2,4,17,4,4,5,1,0,1,1,2,5,6,1,6,4,10,6,4,4,5,0,10,6,6,4,3,3,2,6,3,10,12,4,5,4,4,10,9,18,14,21,9,5,9,13,13,6,14,14,11,10,19,15,8,16,4,13,14,7,14,14,6,3,17,9,13,7,7,2,14,15,11,12,9,6,3,12,4,13,18,12,9,6,11,12,17,16,15,12,8,7,14,13,16,9,10,8,16,11,12,19,15,12,20,16,21,21,32,23,16,0,21,30,37,43,32,32,29,22,38,24,45,20,25,35,35,41,0,34,39,43,26,43,42,32,50,47,31,28,53,36,44,47,55,47,33,50,51,50,41,42,43,41,62,39,51,50,46,42,22,40,34,38,39,46,33,34,21,16,17,24,48,37,31,38,38,35,24,45,28,20,19,28,55,45,28,32,12,19,23,49,38,18,18,18
11205,0,0,0,0,0,0,0,0,0,0,1,2,2,4,8,9,11,13,14,9,9,13,16,17,18,18,12,13,22,19,19,20,20,14,16,23,21,20,18,16,13,10,4,20,7,14,25,7,6,13,8,12,10,19,6,4,8,10,5,11,3,8,10,1,6,7,6,0,12,10,6,1,4,3,10,5,2,1,2,1,3,2,3,1,2,3,5,6,5,3,3,1,1,2,0,1,0,2,1,1,2,2,5,3,0,3,2,1,1,1,2,3,0,0,2,2,2,0,2,3,4,3,5,2,1,1,3,1,0,0,1,0,3,5,1,1,0,1,1,0,1,0,0,2,0,1,1,1,0,2,0,2,0,1,1,0,0,2,4,0,0,0,1,3,3,2,1,1,0,0,1,2,1,0,0,1,1,3,1,0,5,1,2,0,3,0,0,0,0,0,2,0,3,0,2,2,0,0,2,3,1,5,4,1,1,0,1,4,2,5,6,4,3,3,2,5,2,4,3,4,6,2,1,3,1,1,4,1,3,2,2,2,3,3,3,4,2,2,3,5,5,4,4,4,2,1,2,3,1,5,3,5,0,2,1,6,4,5,6,4,3,3,5,3,9,5,6,6,10,4,13,9,3,9,12,3,5,9,10,12,0,8,10,13,15,11,11,11,12,14,4,16,10,5,6,6,17,10,11,4,7,12,6,10,11,8,17,1,16,6,12,12,23,9,27,17,8,13,23,25,16,16,12,20,11,17,30,17,21,24,19,8,28,15,15,16,11,6,10,12,10,29,5,24,11,11,10,10,19,20,13,20,7,17,12,21,15,10,8,20,19,12,13,17,13
11206,0,0,0,0,0,0,0,0,0,2,2,4,5,7,15,17,21,26,28,19,18,25,32,34,35,36,24,25,43,38,38,40,40,27,33,45,42,39,36,32,26,20,20,31,29,48,38,24,28,27,22,24,20,43,33,7,22,28,15,22,18,30,13,7,9,15,14,5,15,17,7,7,14,4,31,21,9,13,7,4,16,19,7,11,9,16,7,16,5,5,5,0,0,7,4,4,6,1,2,5,1,5,0,2,3,0,2,6,4,4,2,4,1,2,2,4,1,0,2,4,2,7,3,4,3,2,4,6,3,4,1,2,6,2,2,0,8,4,0,4,2,13,2,3,0,3,1,2,3,2,3,1,4,5,1,0,4,4,3,3,0,1,2,2,2,7,5,2,1,3,2,1,2,0,2,1,1,0,2,2,1,2,2,1,1,7,1,4,2,2,0,4,3,2,4,3,2,4,5,2,6,9,1,4,2,6,2,0,7,8,2,0,6,6,4,7,4,6,4,9,5,6,6,7,4,4,1,7,5,4,2,4,6,8,2,4,4,7,5,8,8,7,7,6,4,6,4,4,15,12,10,14,6,10,6,9,5,6,11,8,13,20,11,13,23,21,10,19,11,8,19,5,14,13,14,21,36,17,8,24,12,20,28,19,22,16,16,13,35,23,20,26,26,20,21,19,31,29,25,31,21,26,22,24,26,48,35,23,21,22,32,36,47,54,54,41,35,31,33,68,49,53,33,38,25,31,59,24,38,23,36,33,44,47,50,53,19,33,17,21,36,38,45,52,58,59,53,38,50,25,40,38,22,47,50,39,27,34,27,29,26,34,40,32,34
11207,0,0,0,0,0,0,0,0,0,2,3,6,6,9,19,22,27,34,36,24,23,32,41,44,46,46,32,32,56,49,49,52,51,35,30,58,55,51,46,41,34,26,28,48,52,58,56,31,32,34,39,31,26,54,51,9,29,31,15,29,20,21,39,22,17,21,28,9,25,22,13,6,10,18,15,16,14,6,6,6,10,14,8,3,4,10,3,5,9,16,9,5,4,3,1,9,9,3,4,1,3,5,6,11,7,2,7,3,2,5,6,7,2,9,1,4,6,5,4,6,12,4,8,7,3,3,6,1,3,5,2,4,0,5,6,3,8,2,11,10,3,6,1,6,0,7,0,0,6,6,9,1,6,2,1,1,4,8,7,0,2,4,2,2,2,2,2,2,2,3,0,5,1,0,0,0,1,2,2,2,1,3,0,2,5,5,0,3,3,3,0,7,9,4,2,2,3,7,2,0,1,0,2,1,2,0,4,0,4,5,2,3,5,4,2,4,2,4,4,7,5,9,7,5,0,3,4,3,2,3,4,3,3,10,2,2,4,7,4,7,8,6,6,6,4,4,5,6,4,6,11,6,3,8,11,20,9,10,14,9,13,12,17,17,16,12,23,13,7,21,19,21,13,29,15,20,40,27,13,20,1,22,32,22,26,19,19,25,33,16,19,35,27,14,29,31,25,33,46,21,19,27,33,38,40,41,47,33,24,40,36,56,51,46,57,42,53,53,63,81,49,49,55,39,38,47,54,66,62,53,59,36,80,64,62,71,45,45,18,24,22,55,59,55,47,48,43,38,40,22,24,34,18,64,49,29,29,26,36,20,54,38,57,47,42
11208,0,0,0,0,0,0,0,0,0,2,4,7,7,11,23,26,32,40,43,28,28,38,48,52,54,55,37,38,65,58,58,61,61,41,37,68,65,60,54,48,40,31,29,71,44,90,41,48,31,40,55,37,30,56,48,11,31,33,16,36,28,26,31,17,26,18,29,9,30,26,23,6,6,18,29,37,11,10,3,10,18,34,3,14,7,18,5,11,18,11,4,3,6,6,2,3,10,7,5,3,7,7,3,1,1,3,3,8,6,1,4,7,3,9,0,5,10,11,5,5,11,7,3,4,5,2,5,2,7,5,9,2,2,2,5,5,5,2,2,3,1,7,1,5,7,6,0,4,2,2,5,4,4,5,3,2,5,8,11,0,3,4,4,6,7,3,3,3,3,1,3,3,5,2,4,2,3,2,2,3,4,2,3,3,3,9,6,3,0,0,0,7,3,0,4,3,11,8,2,2,3,7,0,3,1,1,1,6,1,1,4,3,2,4,4,5,4,7,3,7,7,6,8,3,7,5,5,6,4,1,6,4,2,7,11,2,5,9,4,10,11,9,9,10,3,5,8,11,5,11,25,16,6,20,4,17,11,19,19,12,22,17,18,22,19,14,19,13,13,27,38,26,21,32,26,22,32,37,27,30,22,36,38,40,47,35,34,26,47,17,44,40,37,22,37,41,16,46,62,38,25,42,47,40,39,56,48,42,16,30,39,95,56,51,61,63,74,69,50,70,87,67,66,60,59,74,81,59,73,57,65,56,79,56,83,66,58,37,42,41,27,65,49,67,77,78,71,49,55,46,54,52,26,50,51,60,24,46,50,26,44,48,61,43,48
11209,0,0,0,0,0,0,0,0,0,1,2,4,4,7,13,16,19,24,25,17,16,23,29,31,32,33,22,23,39,35,35,37,36,25,27,40,38,35,32,29,24,18,24,37,19,48,22,18,17,24,17,22,18,35,19,6,11,14,6,11,9,12,7,8,4,9,9,3,10,17,10,2,7,1,8,8,4,0,3,6,5,0,6,2,3,5,1,2,3,13,3,1,0,6,3,2,2,0,4,3,2,2,3,3,1,6,0,2,2,1,1,1,4,2,2,1,4,0,1,2,5,2,2,1,0,0,2,2,0,3,3,2,4,3,1,3,0,1,4,0,2,0,1,3,0,1,1,0,6,0,1,2,0,1,0,2,5,1,4,2,5,3,6,13,5,4,4,3,1,5,3,3,1,4,1,0,0,4,4,5,1,0,2,4,1,3,2,5,1,1,0,6,3,0,1,1,2,3,0,1,0,3,4,1,3,2,2,5,4,3,2,5,7,2,2,5,6,2,4,3,0,10,5,2,1,5,9,5,6,5,2,8,2,9,8,7,4,0,3,8,8,6,7,2,2,4,3,7,10,16,7,0,6,5,10,5,14,8,15,7,8,5,8,10,15,11,15,9,23,27,18,16,5,18,20,21,28,23,18,19,8,17,24,14,16,12,12,16,34,15,18,46,26,17,26,20,22,43,27,23,16,18,50,30,41,31,44,23,24,40,32,34,45,40,34,42,29,45,44,42,30,41,35,39,30,35,28,32,40,46,28,27,28,40,45,36,13,24,24,10,20,29,29,23,20,20,18,20,25,17,24,32,14,39,33,15,14,14,20,23,27,21,16,26,15
11210,0,0,0,0,0,0,0,0,0,2,3,5,5,9,18,20,25,31,33,22,21,30,37,40,42,42,29,30,51,45,45,48,47,32,29,53,50,46,42,37,31,24,21,41,82,39,41,16,24,31,36,29,24,34,20,8,18,19,10,15,24,17,12,11,8,8,22,7,14,7,6,0,4,6,15,13,8,3,7,5,10,11,2,10,5,10,2,10,8,5,1,3,4,3,9,5,4,4,3,3,5,7,3,4,7,1,4,5,2,1,1,2,1,1,1,4,3,5,1,4,8,4,2,3,3,2,4,3,2,1,1,3,1,0,0,2,3,5,1,3,1,1,0,5,2,5,0,1,2,4,1,5,0,1,1,0,1,2,5,0,3,2,2,6,1,0,1,2,1,1,3,11,3,1,4,2,10,1,3,1,3,3,3,4,1,4,2,3,0,0,2,6,11,4,8,7,8,2,3,5,19,11,3,4,5,3,8,9,18,11,18,9,5,12,11,30,6,11,15,6,4,25,20,12,3,6,6,9,6,14,17,9,11,15,5,6,4,2,0,7,8,6,6,3,2,1,5,13,15,11,14,4,2,8,6,6,21,7,10,8,8,12,10,12,8,12,2,6,8,14,19,14,7,20,9,24,21,25,21,19,0,19,17,25,29,22,21,13,28,15,16,36,33,32,18,19,42,19,27,13,10,22,19,36,17,23,25,15,28,14,29,18,23,19,25,22,32,18,26,39,36,22,33,26,23,23,30,21,33,10,15,13,27,32,32,20,15,14,13,18,14,20,18,19,25,25,23,19,13,14,12,9,13,39,19,17,19,12,26,31,40,29,19,17,9
11211,0,0,0,0,0,0,0,0,0,2,3,6,6,10,20,23,28,35,37,25,24,33,42,46,47,48,32,33,57,51,51,54,53,36,30,59,56,52,47,42,35,27,14,32,45,49,21,16,20,35,12,32,27,39,31,9,30,23,19,23,22,34,30,25,9,21,18,7,15,18,11,8,16,20,26,25,10,10,3,6,10,8,5,2,11,10,5,17,3,12,0,0,2,7,4,1,7,3,4,4,3,2,4,3,5,7,2,1,1,3,6,8,1,3,1,2,4,0,0,5,7,8,1,5,6,2,5,8,3,4,6,5,4,3,3,7,1,5,11,3,3,0,0,6,0,6,1,0,4,4,7,5,6,1,4,6,2,5,10,3,3,3,1,3,5,1,1,2,0,0,4,3,1,1,6,1,3,2,2,2,2,4,0,2,3,2,3,4,3,3,0,6,7,9,6,5,8,5,7,11,7,12,8,3,2,1,11,12,9,5,12,13,10,3,12,17,8,10,13,19,12,12,6,13,6,10,9,9,9,10,5,5,9,12,11,5,9,17,7,16,17,14,14,12,12,10,8,18,16,16,23,18,5,18,15,17,18,12,24,15,19,18,21,4,21,13,29,24,12,21,21,34,11,25,21,12,41,19,37,32,0,24,15,29,34,25,25,20,30,17,27,19,29,16,22,21,20,43,37,20,24,22,23,18,17,36,32,26,17,24,28,44,38,41,42,53,38,40,49,50,59,38,41,28,21,47,56,33,41,31,31,30,57,61,58,36,39,23,15,31,42,34,33,42,27,27,25,33,27,41,17,15,27,51,45,27,28,26,32,28,37,43,33,54,40
